,left,right,cosine,dice,euclidean,jaccard,lcs,levenshtein,simpson,weighted-jaccard
368,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_linux_rs-pure_927550bd.json,0.559541093,0.542560864,0.463673716,0.487396453,0.351823384,0.269374978,0.620342992,0.373130095
369,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_linux_rs-sys_e5a5c625.json,0.568255778,0.551161295,0.470843719,0.49531078,0.357458376,0.273968178,0.629840889,0.379227921
370,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_linux_tgo_d72531be.json,0.450093809,0.425699198,0.373630372,0.368059427,0.302809024,0.235830718,0.578169685,0.296816758
371,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_windows_clang.exe_797eefb0.json,0.767445624,0.74979648,0.680752862,0.705461413,0.615294151,0.523485818,0.807855218,0.621865994
372,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_windows_gcc.exe_4b1549dd.json,0.047789378,0.047068216,0.041171983,0.043965015,0.031581581,0.024981577,0.051000953,0.034858383
373,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_windows_go.exe_ed2de88c.json,0.723066019,0.695563455,0.529065267,0.607377662,0.371100672,0.270259473,0.828884652,0.412711958
374,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_windows_msvc.exe_22595510.json,0.059020516,0.056871675,0.052296006,0.053002763,0.042956229,0.036068696,0.061963775,0.045031509
375,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_windows_rs-pure.exe_1f25dd7f.json,0.096569017,0.094416447,0.079406294,0.086307126,0.064271997,0.051660096,0.105315998,0.065348617
376,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_windows_rs-sys.exe_d6a1dc5d.json,0.098734314,0.096482127,0.081248859,0.088154433,0.065752007,0.052836579,0.107700205,0.066852882
377,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,0.043540822,0.042032997,0.036995006,0.037937354,0.028398585,0.022604422,0.04772141,0.030298869
378,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,0.726246041,0.700430052,0.590012515,0.616220121,0.472938509,0.366484309,0.828358209,0.469938799
379,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,0.004501685,0.004407812,0.003893594,0.00404947,0.003003075,0.002412729,0.004875478,0.003275106
380,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,0.004609094,0.004517774,0.003984717,0.004153175,0.00307695,0.002479483,0.004992803,0.003349791
381,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,0.535216165,0.51595822,0.429711746,0.472057633,0.33921632,0.266262371,0.576576577,0.36233683
382,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_darwin_gcc_3894c17c.json,0.571622272,0.569145122,0.487424686,0.529656483,0.426163675,0.344478171,0.621621622,0.438242583
383,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_darwin_go_293ce2f9.json,0.040309234,0.038979617,0.034010899,0.035258019,0.025705989,0.020134111,0.044082605,0.027605914
384,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_darwin_rs-pure_9d252a8f.json,0.030609955,0.02962342,0.025999049,0.026944189,0.020108249,0.015949269,0.033273381,0.021538965
385,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_darwin_rs-sys_b370b5cd.json,0.031005193,0.030060559,0.026349789,0.027390077,0.020334402,0.016114221,0.033687405,0.021831386
386,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_darwin_tgo_f357c0bc.json,0.101686482,0.098345512,0.085510998,0.08835499,0.065953194,0.051788955,0.11223458,0.068792512
387,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_linux_clang_375294fc.json,0.591375756,0.572188597,0.496263176,0.529090928,0.40625322,0.327954293,0.630630631,0.433555085
388,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_linux_gcc_a5af3ca9.json,0.700975538,0.68945851,0.618436521,0.648625366,0.558408091,0.470327297,0.747747748,0.570393114
389,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_linux_go_3b3448f2.json,0.039956641,0.038916123,0.033659065,0.035071173,0.025760133,0.020291629,0.044152745,0.027164781
390,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_linux_rs-pure_927550bd.json,0.030331666,0.029335275,0.025788452,0.026746404,0.019944753,0.015857207,0.032820816,0.021456574
391,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_linux_rs-sys_e5a5c625.json,0.030796162,0.029885704,0.026201477,0.027321355,0.020239867,0.016104743,0.033323326,0.021837876
392,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_linux_tgo_d72531be.json,0.083816685,0.080328691,0.070635265,0.072269641,0.0536434,0.04252223,0.091508656,0.056859868
393,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_windows_clang.exe_797eefb0.json,0.039941616,0.03953374,0.034620247,0.037021774,0.027212916,0.02196082,0.042741625,0.029786618
394,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_windows_gcc.exe_4b1549dd.json,0.902912204,0.896133663,0.798205985,0.846176238,0.736831678,0.62426974,0.963963964,0.743823716
395,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_windows_go.exe_ed2de88c.json,0.057993353,0.056110332,0.048957397,0.050557918,0.037497485,0.029704113,0.063829787,0.039715117
396,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_windows_msvc.exe_22595510.json,0.733191794,0.721283046,0.584420188,0.63432935,0.467365477,0.355303675,0.853846154,0.460495585
397,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_windows_rs-pure.exe_1f25dd7f.json,0.005131103,0.005002295,0.004397973,0.0045739,0.003444316,0.002768057,0.005572009,0.003663481
398,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,birthmarks/bzip2_arm64_windows_rs-sys.exe_d6a1dc5d.json,0.005249471,0.005121813,0.004503031,0.004687604,0.003527904,0.002827587,0.005698152,0.003752128
399,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,0.052659797,0.050443343,0.044316213,0.045504008,0.035072086,0.027795028,0.05760963,0.036023458
400,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,0.094160905,0.089117733,0.080070371,0.079488316,0.059310549,0.045843095,0.102162975,0.063498437
401,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,0.09642256,0.09111212,0.082022212,0.081173815,0.060783705,0.046984278,0.1046223,0.065042997
402,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,0.0256845,0.024387149,0.021667905,0.022112237,0.016555325,0.013037038,0.027515047,0.017666967
403,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_darwin_gcc_3894c17c.json,0.027434782,0.026272354,0.022882456,0.023745705,0.016890781,0.012915022,0.02966466,0.018335336
404,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_darwin_go_293ce2f9.json,0.734653842,0.828791522,0.566562123,0.761020538,0.479983106,0.353673824,0.923749007,0.448382858
405,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_darwin_rs-pure_9d252a8f.json,0.607563976,0.582601419,0.498782386,0.505957671,0.358438355,0.264441816,0.697227932,0.384712542
406,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_darwin_rs-sys_b370b5cd.json,0.613903238,0.589141102,0.50369337,0.511238901,0.362609305,0.267556371,0.705918058,0.388366091
407,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_darwin_tgo_f357c0bc.json,0.311669529,0.267408092,0.244817158,0.224349443,0.185761235,0.137928339,0.425193465,0.18237048
408,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_linux_clang_375294fc.json,0.027688878,0.026776367,0.023648918,0.02437988,0.018038933,0.014252782,0.030094583,0.019489944
409,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_linux_gcc_a5af3ca9.json,0.032810082,0.031781377,0.027682246,0.028970379,0.021023235,0.016486799,0.035683577,0.022649791
410,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_linux_go_3b3448f2.json,0.734407893,0.842230701,0.575167441,0.779886325,0.527912191,0.39764015,0.925218775,0.474010315
411,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_linux_rs-pure_927550bd.json,0.601731502,0.577296334,0.495096915,0.502467656,0.355839832,0.262968853,0.687744643,0.383210277
412,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_linux_rs-sys_e5a5c625.json,0.609205738,0.585104117,0.501191458,0.508720118,0.360982704,0.266726196,0.698288802,0.388007079
413,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_linux_tgo_d72531be.json,0.376563272,0.325967209,0.289527513,0.271149383,0.215824388,0.158902936,0.521496131,0.213391038
414,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_windows_clang.exe_797eefb0.json,0.755565771,0.716735755,0.576508059,0.608537039,0.421529602,0.308074697,0.892391085,0.444212625
415,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_windows_gcc.exe_4b1549dd.json,0.042371123,0.040436608,0.035989223,0.036418352,0.027130078,0.021368749,0.04600172,0.029424408
416,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_windows_go.exe_ed2de88c.json,0.696001851,0.707809374,0.596571694,0.675425532,0.543418943,0.456660071,0.747635426,0.52838298
417,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_windows_msvc.exe_22595510.json,0.052085834,0.048674356,0.044637097,0.043787836,0.035397123,0.028684382,0.05588994,0.036803793
418,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_windows_rs-pure.exe_1f25dd7f.json,0.107106846,0.101280055,0.090903223,0.08996224,0.06724413,0.052215884,0.116758697,0.071670405
419,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,birthmarks/bzip2_arm64_windows_rs-sys.exe_d6a1dc5d.json,0.109532927,0.103438286,0.092988159,0.091792675,0.068834553,0.053475856,0.119404517,0.073323295
420,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,0.005600087,0.005451171,0.005013668,0.005125234,0.004206976,0.003630023,0.005885712,0.004441143
421,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,0.005735015,0.00559411,0.005144818,0.00526743,0.004316492,0.003726217,0.006027348,0.004554468
422,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,0.438485646,0.415378793,0.354825734,0.372999167,0.282949997,0.220338197,0.47761194,0.291495205
423,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_darwin_gcc_3894c17c.json,0.470526449,0.445618747,0.391119519,0.397735119,0.299140963,0.22713908,0.514925373,0.312714606
424,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_darwin_go_293ce2f9.json,0.048451797,0.046854338,0.040757303,0.042449379,0.031723305,0.024778315,0.053216839,0.032666794
425,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_darwin_rs-pure_9d252a8f.json,0.037270632,0.035974828,0.031828455,0.032929663,0.024810293,0.019913086,0.040167866,0.026428647
426,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_darwin_rs-sys_b370b5cd.json,0.037729527,0.036466647,0.032288719,0.033411943,0.02515279,0.020170558,0.040667678,0.026839677
427,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_darwin_tgo_f357c0bc.json,0.12347875,0.118610697,0.103446336,0.106648579,0.081866096,0.064733294,0.135490394,0.083494366
428,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_linux_clang_375294fc.json,0.463242065,0.45328437,0.38045802,0.407061246,0.309561151,0.237676028,0.52238806,0.312234737
429,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_linux_gcc_a5af3ca9.json,0.542420196,0.536684163,0.448106766,0.479824382,0.359683729,0.274764836,0.619402985,0.357570912
430,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_linux_go_3b3448f2.json,0.048361273,0.046514915,0.041073911,0.041893881,0.031758636,0.024863516,0.053301512,0.033166466
431,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_linux_rs-pure_927550bd.json,0.036908331,0.035482449,0.031503382,0.0324621,0.024703665,0.019883454,0.039621526,0.026259433
432,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_linux_rs-sys_e5a5c625.json,0.03747366,0.036097042,0.032066012,0.033079109,0.025137508,0.020220135,0.04022816,0.026737251
433,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_linux_tgo_d72531be.json,0.10011347,0.096361372,0.083655852,0.086441786,0.066115137,0.052472287,0.110469909,0.067564384
434,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_windows_clang.exe_797eefb0.json,0.048838244,0.047718487,0.042832748,0.044809555,0.035273399,0.029268823,0.051597998,0.037099661
435,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_windows_gcc.exe_4b1549dd.json,0.700906732,0.680714976,0.578777249,0.600848444,0.45342495,0.343403698,0.798507463,0.460542968
436,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_windows_go.exe_ed2de88c.json,0.069833976,0.06680273,0.058925073,0.059932359,0.045543757,0.035377589,0.077055779,0.047447198
437,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_windows_msvc.exe_22595510.json,0.866937868,0.849792809,0.739561484,0.778783481,0.682556587,0.564190457,0.970149254,0.653494641
438,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_windows_rs-pure.exe_1f25dd7f.json,0.00630808,0.00614214,0.005507912,0.005708542,0.00452589,0.003788999,0.00672657,0.004739396
439,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,birthmarks/bzip2_arm64_windows_rs-sys.exe_d6a1dc5d.json,0.006461816,0.006304596,0.005660724,0.005875984,0.004646827,0.003890676,0.00687885,0.004881525
440,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,0.974958043,0.974496643,0.9721472,0.973041389,0.970934236,0.96877278,0.976501076,0.97015658
441,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,0.002625987,0.00254516,0.002262642,0.002339734,0.001738017,0.001387815,0.002811086,0.001878788
442,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_darwin_gcc_3894c17c.json,0.002813199,0.002703159,0.002388419,0.002454508,0.001785245,0.00139815,0.003030702,0.00192781
443,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_darwin_go_293ce2f9.json,0.094082101,0.096659987,0.069088224,0.08657307,0.05233191,0.040385417,0.110596764,0.051999132
444,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_darwin_rs-pure_9d252a8f.json,0.133925227,0.132244714,0.111060674,0.121668519,0.091866127,0.075048061,0.146527869,0.092081478
445,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_darwin_rs-sys_b370b5cd.json,0.13248083,0.130868735,0.110032294,0.120572251,0.091126149,0.074534032,0.144727017,0.091461771
446,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_darwin_tgo_f357c0bc.json,0.041431791,0.040896691,0.037943392,0.038968551,0.033310495,0.030059076,0.043440067,0.034509466
447,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_linux_clang_375294fc.json,0.002835207,0.002792994,0.002431096,0.002578327,0.001893601,0.00151575,0.003074626,0.002024372
448,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_linux_gcc_a5af3ca9.json,0.003364256,0.003297232,0.002891256,0.003038705,0.002214637,0.001779128,0.003645627,0.002398059
449,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_linux_go_3b3448f2.json,0.093955683,0.095296071,0.067194709,0.084534887,0.049941498,0.037507789,0.110421071,0.049619968
450,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_linux_rs-pure_927550bd.json,0.135635325,0.134067325,0.112340553,0.123210735,0.093073121,0.075878946,0.148548338,0.092642789
451,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_linux_rs-sys_e5a5c625.json,0.133756077,0.132235856,0.110980253,0.121662484,0.092032551,0.075078347,0.146308253,0.091732919
452,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_linux_tgo_d72531be.json,0.049860939,0.049199845,0.044768095,0.046163033,0.039088001,0.034610316,0.053278869,0.040126261
453,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_windows_clang.exe_797eefb0.json,0.104667828,0.102034884,0.087306287,0.093090765,0.071469591,0.057737946,0.114068608,0.073366445
454,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_windows_gcc.exe_4b1549dd.json,0.004358824,0.004247983,0.00376177,0.00390348,0.002896593,0.002329053,0.004699785,0.003146273
455,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_windows_go.exe_ed2de88c.json,0.069521516,0.067948189,0.055925926,0.061536412,0.039939461,0.030587457,0.076382483,0.043208913
456,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_windows_msvc.exe_22595510.json,0.005447932,0.005239221,0.004876055,0.0048922,0.003984619,0.003396976,0.005710019,0.004257398
457,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_windows_rs-pure.exe_1f25dd7f.json,0.845720869,0.833697171,0.796068987,0.803578403,0.788595994,0.742051922,0.87499451,0.775570652
458,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,birthmarks/bzip2_arm64_windows_rs-sys.exe_d6a1dc5d.json,0.827331754,0.815989537,0.778517405,0.786932876,0.769507562,0.723523677,0.855624369,0.757819643
459,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,0.002688392,0.002613727,0.002313822,0.002407877,0.001782989,0.00142668,0.002878733,0.001920613
460,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_darwin_gcc_3894c17c.json,0.002880754,0.002778705,0.002443744,0.002530149,0.001832319,0.001436161,0.003103634,0.00197355
461,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_darwin_go_293ce2f9.json,0.096400508,0.098849136,0.070906367,0.088456831,0.053682631,0.041439696,0.113260166,0.05335217
462,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_darwin_rs-pure_9d252a8f.json,0.137126475,0.135266387,0.113703951,0.124346311,0.094013271,0.076775772,0.150053976,0.094221243
463,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_darwin_rs-sys_b370b5cd.json,0.135652531,0.133878817,0.112665109,0.123259864,0.093282173,0.076274227,0.148209788,0.093605616
464,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_darwin_tgo_f357c0bc.json,0.042428118,0.041870042,0.038864805,0.039888909,0.03412927,0.030787679,0.044485426,0.035353096
465,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_linux_clang_375294fc.json,0.002903135,0.002865939,0.002489004,0.002649688,0.001944718,0.001554986,0.003148615,0.002074395
466,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_linux_gcc_a5af3ca9.json,0.00344438,0.003382686,0.002958661,0.00311986,0.002268219,0.001822558,0.003733357,0.002455707
467,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_linux_go_3b3448f2.json,0.096276282,0.097428408,0.068953888,0.08632942,0.051242831,0.038508483,0.113078745,0.05089375
468,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_linux_rs-pure_927550bd.json,0.138883213,0.137183644,0.11506441,0.125995828,0.095275995,0.077675394,0.152123066,0.094878338
469,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_linux_rs-sys_e5a5c625.json,0.13696583,0.135333529,0.113687938,0.124452545,0.094223707,0.076873343,0.149829075,0.093964413
470,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_linux_tgo_d72531be.json,0.05106801,0.050373067,0.045867648,0.047257013,0.040023971,0.035432177,0.054560993,0.041113327
471,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_windows_clang.exe_797eefb0.json,0.107189834,0.104486461,0.08948995,0.095322122,0.073216814,0.059132951,0.116813602,0.075184394
472,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_windows_gcc.exe_4b1549dd.json,0.004463439,0.004353918,0.003852299,0.004002222,0.002968351,0.002385597,0.004812882,0.003220694
473,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_windows_go.exe_ed2de88c.json,0.071229529,0.069499445,0.057373299,0.062890279,0.040982712,0.031387159,0.078220583,0.044348907
474,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_windows_msvc.exe_22595510.json,0.005578418,0.005380026,0.004987078,0.005033724,0.004084516,0.003477735,0.005847427,0.004346282
475,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_windows_rs-pure.exe_1f25dd7f.json,0.863796638,0.850815962,0.810970323,0.818215394,0.801172182,0.751999142,0.896050738,0.787564815
476,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,birthmarks/bzip2_arm64_windows_rs-sys.exe_d6a1dc5d.json,0.846638377,0.834763945,0.796679919,0.804509976,0.78896113,0.741923686,0.876214466,0.77620673
477,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,birthmarks/bzip2_arm64_darwin_gcc_3894c17c.json,0.861594843,0.820745527,0.702583139,0.760539548,0.582578498,0.47608983,0.927536232,0.620191484
478,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,birthmarks/bzip2_arm64_darwin_go_293ce2f9.json,0.023739959,0.022698175,0.019885651,0.020642579,0.014706883,0.011430761,0.025416998,0.01617938
479,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,birthmarks/bzip2_arm64_darwin_rs-pure_9d252a8f.json,0.017923946,0.017457495,0.015194557,0.016113628,0.011636048,0.00930463,0.019184652,0.012405708
480,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,birthmarks/bzip2_arm64_darwin_rs-sys_b370b5cd.json,0.018187137,0.017716904,0.015472047,0.016393318,0.011960238,0.009516739,0.019423369,0.012713736
481,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,birthmarks/bzip2_arm64_darwin_tgo_f357c0bc.json,0.059647877,0.056895533,0.04971674,0.051203473,0.038227494,0.030013988,0.06471183,0.040030455
482,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,birthmarks/bzip2_arm64_linux_clang_375294fc.json,0.842814097,0.864203556,0.772157994,0.831227513,0.751007368,0.681708194,0.914285714,0.737007301
483,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,birthmarks/bzip2_arm64_linux_gcc_a5af3ca9.json,0.703657258,0.671397011,0.574466636,0.6061778,0.478807493,0.38085225,0.771084337,0.492754559
484,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,birthmarks/bzip2_arm64_linux_go_3b3448f2.json,0.023743434,0.022370411,0.019790176,0.020138755,0.014926912,0.011730287,0.025457438,0.016063424
485,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,birthmarks/bzip2_arm64_linux_rs-pure_927550bd.json,0.017844742,0.017242127,0.015333726,0.01592761,0.011725357,0.009501513,0.018923714,0.012676503
486,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,birthmarks/bzip2_arm64_linux_rs-sys_e5a5c625.json,0.018137098,0.017560839,0.015641494,0.016267777,0.012012011,0.009717953,0.019213449,0.01301875
487,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,birthmarks/bzip2_arm64_linux_tgo_d72531be.json,0.049221928,0.046753543,0.040917446,0.042323061,0.031267468,0.025258626,0.052761748,0.032843916
