arm64_linux_go,arm64_windows_msvc,amd64_linux_go,amd64_windows_msvc,0.240635,0.049464,FOUND
arm64_linux_rs-pure,arm64_windows_clang,amd64_linux_rs-pure,amd64_windows_clang,0.633363,0.523422,FOUND
arm64_linux_rs-sys,arm64_windows_rs-pure,amd64_linux_rs-sys,amd64_windows_rs-pure,0.622854,0.498465,FOUND
arm64_darwin_clang,arm64_darwin_rs-sys,amd64_darwin_clang,amd64_darwin_rs-sys,0.018133,0.017795,FOUND
arm64_darwin_clang,arm64_windows_clang,amd64_darwin_clang,amd64_windows_clang,0.024900,0.028773,FOUND
arm64_darwin_clang,arm64_windows_rs-pure,amd64_darwin_clang,amd64_windows_rs-pure,0.012763,0.011564,FOUND
arm64_darwin_gcc,arm64_linux_gcc,amd64_darwin_gcc,amd64_linux_gcc,0.620435,0.790633,FOUND
arm64_darwin_gcc,arm64_linux_tgo,amd64_darwin_gcc,amd64_linux_tgo,0.082345,0.101840,FOUND
arm64_darwin_go,arm64_darwin_rs-pure,amd64_darwin_go,amd64_darwin_rs-pure,0.620361,0.615583,FOUND
arm64_darwin_rs-pure,arm64_linux_gcc,amd64_darwin_rs-pure,amd64_linux_gcc,0.023361,0.020028,FOUND
arm64_darwin_rs-pure,arm64_windows_clang,amd64_darwin_rs-pure,amd64_windows_clang,0.644109,0.567257,FOUND
arm64_darwin_rs-sys,arm64_linux_tgo,amd64_darwin_rs-sys,amd64_linux_tgo,0.178888,0.154159,FOUND
arm64_darwin_rs-sys,arm64_windows_rs-sys,amd64_darwin_rs-sys,amd64_windows_rs-sys,0.626104,0.585057,FOUND
arm64_linux_rs-pure,arm64_linux_tgo,amd64_linux_rs-pure,amd64_linux_tgo,0.174735,0.147782,FOUND
arm64_linux_rs-sys,arm64_windows_clang,amd64_linux_rs-sys,amd64_windows_clang,0.642872,0.530019,FOUND
arm64_windows_clang,arm64_windows_msvc,amd64_windows_clang,amd64_windows_msvc,0.277728,0.061477,FOUND
arm64_windows_go,arm64_windows_msvc,amd64_windows_go,amd64_windows_msvc,0.331586,0.048413,FOUND
arm64_windows_go,arm64_windows_rs-pure,amd64_windows_go,amd64_windows_rs-pure,0.325666,0.385139,FOUND
arm64_darwin_go,arm64_windows_clang,amd64_darwin_go,amd64_windows_clang,0.770947,0.755050,FOUND
arm64_darwin_rs-pure,arm64_linux_clang,amd64_darwin_rs-pure,amd64_linux_clang,0.019823,0.018785,FOUND
arm64_darwin_rs-pure,arm64_linux_rs-sys,amd64_darwin_rs-pure,amd64_linux_rs-sys,0.966752,0.804121,FOUND
arm64_darwin_rs-sys,arm64_windows_rs-pure,amd64_darwin_rs-sys,amd64_windows_rs-pure,0.618778,0.579899,FOUND
arm64_linux_go,arm64_windows_rs-pure,amd64_linux_go,amd64_windows_rs-pure,0.446346,0.433784,FOUND
arm64_linux_rs-sys,arm64_windows_msvc,amd64_linux_rs-sys,amd64_windows_msvc,0.188935,0.036481,FOUND
arm64_linux_tgo,arm64_windows_msvc,amd64_linux_tgo,amd64_windows_msvc,0.773858,0.211473,FOUND
arm64_linux_tgo,arm64_windows_rs-sys,amd64_linux_tgo,amd64_windows_rs-sys,0.124602,0.099980,FOUND
arm64_windows_rs-pure,arm64_windows_rs-sys,amd64_windows_rs-pure,amd64_windows_rs-sys,0.983389,0.987682,FOUND
arm64_darwin_rs-sys,arm64_darwin_rs-sys,amd64_darwin_rs-sys,amd64_darwin_rs-sys,1.000000,1.000000,FOUND
arm64_darwin_gcc,arm64_darwin_rs-sys,amd64_darwin_gcc,amd64_darwin_rs-sys,0.016913,0.017795,FOUND
